dimension,condition,dataset,seed,gamma,target_threshold,leakage_threshold,deployed,selected_candidate,selected_method,limiting_attackers,external_contract_estimable,external_contract_satisfied,measured_external_contract_violation,safe_deployment,oracle_deployed,procedurally_unsupported,secondary
fixed_profile_shift_budget,gamma=1.05,Waterbirds,6,1.05,0.2,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.05,Waterbirds,6,1.05,0.2,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.05,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.05,0.7,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.05,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.1,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.1,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.1,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.2,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.2,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.1,Waterbirds,6,1.1,0.2,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.05,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.05,0.7,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.05,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.1,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.1,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.1,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.2,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.2,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.25,Waterbirds,6,1.25,0.2,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.05,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.05,0.7,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.05,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.1,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.1,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.1,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.2,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.2,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1.5,Waterbirds,6,1.5,0.2,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.1,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=2,Waterbirds,6,2.0,0.2,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.1,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=4,Waterbirds,6,4.0,0.2,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,linear,True,True,False,True,True,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.2,0.6,True,INLP::rank=4,INLP,linear,True,False,True,False,False,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.2,0.7,True,INLP::rank=4,INLP,linear,True,True,False,True,True,False,True
attacker_portfolio,linear_only,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,linear,True,True,False,True,True,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,linear_rbf,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,rbf,True,True,False,True,True,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,full,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_linear,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,linear,True,True,False,True,True,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_rbf,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_forest,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
attacker_portfolio,drop_mlp,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,rbf,True,True,False,True,True,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,all five official erasers,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.1,0.8,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave INLP out,Waterbirds,6,1.0,0.2,0.8,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave R-LACE out,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave LEACE out,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave TaCo out,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
eraser_frontier,leave MANCE++ out,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.1,0.8,True,INLP::rank=2,INLP,rbf,True,True,False,True,True,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
frontier_granularity,full_12,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.05,0.8,False,,,,True,NA,False,False,False,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.1,0.8,False,,,,True,NA,False,False,True,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.2,0.7,False,,,,True,NA,False,False,True,False,True
frontier_granularity,coarse_5,Waterbirds,6,1.0,0.2,0.8,True,INLP::rank=4,INLP,mlp,True,True,False,True,True,False,True
fixed_profile_shift_budget,gamma=1,Waterbirds,7,1.0,0.05,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1,Waterbirds,7,1.0,0.05,0.7,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1,Waterbirds,7,1.0,0.05,0.8,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1,Waterbirds,7,1.0,0.1,0.6,False,,,,True,NA,False,False,False,False,True
fixed_profile_shift_budget,gamma=1,Waterbirds,7,1.0,0.1,0.7,False,,,,True,NA,False,False,True,False,True
fixed_profile_shift_budget,gamma=1,Waterbirds,7,1.0,0.1,0.8,True,INLP::rank=2,INLP,linear,True,True,False,True,True,False,True
fixed_profile_shift_budget,gamma=1,Waterbirds,7,1.0,0.2,0.6,False,,,,True,NA,False,False,False,False,True
